aʾlu,N,,confederation?
šaqāru,V,,pierce
šaqîš,AV,,high up
šāqû,N,,cup-bearer
šaqû,V,,be(come) high,elevate,elevating,go up high,raise,rising
šaqû,V,,give (drink) to,give to drink,irrigate,irrigating,soak
šaqû,AJ,,high,lofty
šaqû,N,,exalted one
šaqummatu,N,,(deathly) hush
šār,NU,,3,600
šarāhu,V,,constantly be proud,glorifying,make proud,make splendid,making splendid
šarāku,V,,be presented,present,presenting
šarāpu,V,,burn
šarāqu,V,,steal
šarāṭu,V,,tear
šarbu,N,,cold
šarhiš,AV,,splendidly
šarhu,AJ,,proud,splendid
šarhu,N,,proud one
šārī erbetti,N,,four directions
šāriku,N,,one who presents (gifts)
šarku,AJ,,presented
šarku,N,,pus
šarrāqiš,AV,,like a thief
šarrāqu,N,,thief
šarratu,N,,queen
šarru,N,,king
šarrūtu,N,,kingship
šartu,N,,falsehood
šāru,N,,(meaning unknown)
šāru,N,,direction,wind
šarūriš,AV,,with brilliance
šarūru,N,,brilliance,rays
šassūru,N,,womb
šasû,V,,call (by name),call,make cry out,making cry out,read aloud,shout,summon
šâša,IP,,that,to her
šâšina,IP,,those
šašmu,N,,(single) combat
šaššāniš,AV,,like the sun
šaššūgu,N,,(a tree)
šâšu,IP,,him,that
šâšunu,IP,,them
šāt,DET,,that
šatammu,N,,administrator
šâti,IP,,that
šâtina,IP,,those
šatpu,N,,excavation
šattišamma,AV,,year by year,yearly
šattu,N,,year
šâtu,IP,,that
šatû,V,,be watered,constantly drink,drink
šatû,AJ,,woven
šâtunu,IP,,those
šaṭāpu,V,,preserve (life),preserving (life)
šaṭāru,V,,have inscribed,have written,inscribe,write,writing
šāṭiru,N,,one who writes
šaṭru,AJ,,written
šâṭu,V,,ignore
šâṭu,V,,pull,pulling
šawiru,N,,ring
šeʾtu,N,,mattress
šeʾû,V,,be assiduous,constantly seek out,seek (out),seek constantly for,seek constantly for,seeking constantly for
šebēru,V,,be broken,break up,break
šebû,V,,be satisfied,be(come) full,fill with (food),satisfaction
šēdu,N,,protective deity
šegû,V,,be(come) wild
šehinitu,N,,(meaning unknown)
šēlabiš,AV,,like a fox
šēlebu,N,,fox
šeleppû,N,,turtle
šēltu,N,,sharp blade
šēlu,AJ,,sharpened
šêlu,V,,sharpen
šēlūtu,N,,pointed blade
šemû,V,,acceptance,hear,hearing,listen,listening,understand
šemû,AJ,,obedient,propitious
šēmû,N,,one who hears
šēnu,N,,sandal(s)
šēpītu,N,,lower side
šēpu,N,,foot
šerʾānu,N,,muscle
šerʾu,N,,furrow
šeriktu,N,,present
šerku,N,,gift
šērtu,N,,punishment
šēru,AJ,,fierce?
šēru,N,,morning
šerû,AJ,,(meaning unknown)
šešgallūtu,N,,post of šešgallu
šeššu,AJ,,one-sixth,one-sixth,sixth
šētiš,AV,,as with a net
šêtu,V,,be remaining,leave
šētu,N,,net
šeṭû,V,,spread out
šêṭu,V,,disdain,miss (accidentally)
šēṭūtu,N,,scorn
šī,IP,,she,this
šiāhu,V,,grow (tall)
šiāmu,V,,decree
šiāṭu,V,,be(come) neglectful
šibbu,N,,belt
šibirru,N,,shepherd's staff
šibirtu,N,,block,piece
šibītu,N,,seam
šibsātu,N,,anger
šibšu,N,,(an agricultural tax)
šībtu,N,,old woman
šibṭu,N,,blow,plague
šību,N,,elder
šībūtu,N,,old age
šiddu,N,,bank,length,shore,side
šigaru,N,,(neck-)stock,door lock
šihhatu,N,,disintegration
šihlu,N,,sifting(s)
šīhu,AJ,,grown (tall)
šīhu,N,,grown (tall) one
šikaru,N,,beer
šikittu,N,,construction,form,layout
šikkû,N,,mongoose
šiknu,N,,act of putting,appearance,appointing,arrangement,deposit,formation,imposition,layer,sediment,things endowed with
šīlān,AV,,in the west
šillatu,N,,impudence,iniquity
šilpu,N,,(meaning unknown),withdrawal
šiltāhu,N,,arrow
šīmtu,N,,fate,will
šīmu,N,,purchase (price)
šina,IP,,they
šināti,IP,,them,those
šīnātu,N,,urine
šinintu,N,,equality?
šinīšu,AV,,in two,twice
šinnatu,N,,equality,similarity
šinni pīri,N,,ivory
šinni ṣabīti,N,,gazelle-tooth stone
šinnu,N,,ivory,tooth
šinšariu,AJ,,twelfth
šīpātu,N,,cotton,wool
šipirtu,N,,message
šipku,N,,base,casting,dune,heaping up,pile
šipru,N,,action,craft,message,sending,work
šipṭu,N,,judgement
šiqītu,N,,irrigation canal
šiqlu,N,,shekel
šīqu,N,,irrigation
šīru,N,,flesh,omen,skin
šisītu,N,,clamour,proclamation
šitahhuṭu,AJ,,continually jumping about
šiteʾû,AJ,,experienced
šitimgallu,N,,master builder
šitīmtu,N,,fate
šitkunu,AJ,,established,firmly fixed,situated,supplied with
šitluṭiš,AV,,triumphantly
šitluṭu,AJ,,triumphant
šitmāru,AJ,,very wild
šitmuriš,AV,,wildly
šitmuru,AJ,,praised
šitmuru,AJ,,very wild
šitnuntu,N,,combat
šitnunu,AJ,,raised up to
šitpuru,AJ,,armed,shrouded
šitrāhu,AJ,,splendid
šitrāhu,N,,very proud one
šittu,N,,remnant
šitūltu,N,,discussion
šiṭru,N,,(piece of) writing,inscription
šizbu,N,,milk
šizû,N,,one-third cubit
šû,N,,sheep
šū,IP,,he,that
šuʾillakku,N,,(prayer) of raised hands
šuāti,IP,,that
šuātina,IP,,those
šuātunu,IP,,those
šubarrû,N,,(tax) exemption
šubbû,AJ,,cast
šubšû,AJ,,brought into being
šubtu,N,,base,dwelling,place,seat,sheath,site
šubṭulu,AJ,,interrupted
šūbultu,N,,consignment,product
šubultu,N,,ear of corn
šuddulu,AJ,,very wide
šudlupu,AJ,,troubled
šugarriāʾu,N,,(a metal tool)
šuglutu,AJ,,awe-inspiring,very frightening
šuharratu,N,,deathly hush
šuharruru,V,,make deathly still
šuhhû,AJ,,destroyed
šuhhu,AJ,,very long
šuhrubu,AJ,,devastated,uncultivated
šuhruru,V,,lay waste
šuhṭu,N,,anger
šukānu,N,,jewellery
šukbusu,AJ,,treading
šukênu,V,,prostrate onself
šukkallu,N,,vizier
šuklultu,N,,completion
šuklulu,AJ,,completed,perfect,uncastrated
šuklulu,V,,complete,completing,make perfect,performing perfectly
šuknušu,AJ,,humble
šukšudu,AJ,,made to reach
šukurru,N,,lance,spear
šukuttu,N,,jewellery
šulmānu,N,,greeting-gift
šulmu,N,,completeness,well-being
šulpu,N,,(a vessel)
šūlû,AJ,,garrisoned
šulû,N,,street
šuluhhu,N,,purification rite
šūluku,AJ,,appropriate,became something,befitting
šūlūtu,N,,garrison?
šumēla,AV,,on the left
šumēlu,N,,the left
Šumeru,N,,Sumerian language
šumma,CNJ,,if
šummannu,N,,halter
šummuhu,AJ,,very luxuriant
šumruṣu,AJ,,very difficult
šumu,N,,line (of text),line,name
šunbuṭu,AJ,,made shine
šunnû,AJ,,altered,changed
šunu,IP,,they,those
šūnuhiš,AV,,with much trouble
šūnuhu,AJ,,mouch wearied,much troubled
šunullu,AJ,,laid out
šunūti,IP,,them,those
šupalu,N,,downwards
šuparruru,AJ,,spread out
šuparzuhu,V,,make abundant
šupêlu,V,,be overturned,change
šupku,N,,foundation
šuplu,N,,depth,low level
šupluhu,AJ,,inducing fear
šuppulu,AJ,,very deep
šupqudu,AJ,,appointed
šuprusu,AJ,,blocked
šupšuqiš,AV,,very laboriously
šupšuqu,AJ,,very laborious
šuptû,AJ,,made opened
šupṭuru,AJ,,unfastened
šūpû,AJ,,made resplendent,resplendent
šūpû,N,,resplendent one
šūpušu,AJ,,built
šūpušu,AJ,,completed
šuqultu,N,,weight
šūquru,AJ,,very valuable
šurānu,N,,cat
šurathu,N,,(a tree)
šurbû,AJ,,very great,very large
šurbû,N,,very great one
šurbuṣu,AJ,,firmly seated
šurbuṣu,N,,firmly seated
šurbûtu,N,,supreme one,supreme
šurbûtu,AJ,,very great
šurdû,AJ,,overflowing
šurīnu,N,,(divine) emblem
šurīpiš,AV,,like ice
šurīpu,N,,ice
šurmēnu,N,,cypress
šurru,V,,peer in at
šurrû,V,,begin
šurrû,N,,start
šurruhu,AJ,,splendid,very proud
šuršiš,AV,,to/by the roots
šuršu,N,,foundations,root
šuršû,AJ,,provided
šuršudiš,AV,,firmly
šuršudu,AJ,,firmly founded
šūru,N,,bull
šuruppû,N,,cold fit
šūrušu,AJ,,placed under cultivation
šushuru,AJ,,encircled
šuṣbutu,AJ,,set up
šūṣu,AJ,,sprouted
šūṣû,AJ,,protrduing
šušʾuru,V,,make dirty?
šūši,NU,,sixty
šuškallu,N,,battle-net
šušmû,AJ,,read aloud
šūt,PRP,,because of,concerning
šūt,DET,,of,those of,who(m)
šūt rēši,N,,eunuch
šutābulu,AJ,,deliberating,mixed
šutaddunu,AJ,,exchanging
šutāhû,AJ,,matching,paired (off)
šutalbuš,AJ,,clothed with
šutamlû,AJ,,covered
šutashuru,AJ,,surrounded
šutātû,AJ,,positioned opposite one another
šutbû,AJ,,raised
šutēlupu,AJ,,interlocked
šutēmudu,AJ,,superimposed (on one another)
šutēmuqu,AJ,,supplicating
šutērsû,V,,prepare
šutlumu,V,,grant generously
šutruṣu,AJ,,spread
šutruṣu,AJ,,stretched out
šuttinnu,N,,bat
šuttu,N,,dream
šuttuqu,AJ,,split into may parts
šūtu,IP,,he
šūtu,N,,south wind,south
šūtuqu,AJ,,surpassing
šūturtu,AJ,,surpassing
šūturu,AJ,,surpassing
šūzuzu,AJ,,very fierce
šuzuzzu,AJ,,stationed
tabāku,V,,be poured (out),be poured,cause to shed,drain,pour (out)
tabālu,V,,cause to take away,disappear,take away
tabarru,N,,(a red- dyed wool)
tabarru,N,,red wool
tābiku,N,,one who pours out
tabku,AJ,,spilled,stored
tabnītu,N,,creation
tabrītu,N,,(astonished) gaze,(nocturnal) vision,admiration
tādirtu,N,,depression
tadnu,AJ,,given
tagmertu,N,,completion
tahanātu,N,,battle succor
tāhāzu,N,,battle array,battle
tahlīptu,N,,covering
tahluptu,N,,armor
tahtû,N,,defeat
takālu,V,,entrust,put one's trust in,trust
takbittu,N,,honor,important position
takiltu,N,,(a precious blue-purple wool)
takiltu,N,,purple (wool)
tākilu,N,,one who trusts
takkassu,N,,unworked block
taklīmu,N,,(a food-offering)
taklu,AJ,,trusted
tākultu,N,,meal
talbuštu,N,,issue of clothing
talīmu,N,,(close or beloved) brother
tālittu,N,,offspring
tallaktu,N,,passage,processional walk,walkway
tallultu,N,,trappings
tāluku,N,,march
tamāhu,V,,grasp,make grasp
tāmartu,N,,appearance,audience-gift,display,spectacle
tamgītu,N,,rejoicing
tamhāru,N,,battle
tamhu,AJ,,holding
tāmihu,N,,one who grasps
tamlītu,N,,mountings
tamlīu,N,,inlay,terrace
tamšīlu,N,,equivalent,replica
tamû,V,,take an oath
tanattu,N,,praise
tanēhtu,N,,relaxation
tānēhu,N,,wailing
tanittu,N,,praise
tāpalu,N,,(a percussion instrument)
taphu,N,,(a metal cauldron)
tappû,N,,partner
tappûtu,N,,assistance
tapšuhtu,N,,rest
tapzertu,N,,concealment
taqānu,V,,adorn,put in order,reorganize,reorganizing
taqnu,AJ,,safe
taqqītu,N,,libation
taqribtu,N,,(a ritual)
taqrubtu,N,,battle
tarahhu,N,,revetment
tarāku,V,,have someone wield (a tool),throb
tarānu,N,,roof
tarāpu,V,,(meaning uncertain)
tarāru,V,,sway,tremble
tarāṣu,V,,arrange,direct,extend,roof,stretch out
tarbaṣu,N,,courtyard,enclosure
tarbītu,N,,(person) brought up,product of
tarbuʾtu,N,,dust
tardennu,AJ,,second
targīgu,N,,evildoer
tarkubtu,N,,mount
tarlugallu,N,,rooster
tarmītu,N,,relaxation
tarpašû,N,,area
tarṣu,N,,at the time of,before,extent,opposite
tartānu,N,,(a high military official)
târu,V,,closing,do again,paying back,repel,restore,return,returning,take possession of something,turn back,turn into,turn,turning
taskarinnu,N,,box tree,boxwood
taṣbâtu,N,,wish (fulfilled)
taṣliltu,N,,roofing
taṣmertu,N,,goal
tašgertu,N,,deceit
tašīltu,N,,festivity,joy
tašīmtu,N,,practical intelligence
tašlīšu,N,,third man (of a chariot crew)
tašrihtu,N,,glorification
tašrīhū,N,,glorification
taštrītu,N,,inauguration
tatīdu,N,,(a variety of oak tree and its wood)
tawwertu,N,,surrounding territory
tayyartu,N,,return
tayyāru,AJ,,turning back
tayyāru,N,,merciful one
tazbiltu,N,,prolongation
tebû,V,,attack,getting up,make rise up,making rise up,rise up
tēbû,AJ,,set in motion
tēbû,N,,insurgent
tēdīqu,N,,garment
tēdištu,N,,renewal
tēgimtu,N,,anger
tēkītu,N,,complaint
teknû,N,,comfort,praise
teleʾû,N,,able one
tēliltu,N,,(ritual) cleansing
tēlītu,N,,disbursals
temeru,V,,bury
tēmīqu,N,,prayer
temmēnu,N,,foundation
tenēštu,N,,mankind,people
tēnintu,N,,supplication
tēnû,N,,replacement
terhatu,N,,dowry
terinnu,N,,cone-shaped piece of jewelry
terku,N,,dark spot
terṣu,N,,in the time of,protégé
têrtu,N,,extispicy,instruction,omen
teslītu,N,,petition
tespītu,N,,prayer
tēṣētu,N,,discord
tešmû,N,,attention
tešmû,N,,compliance (with a god's or ruler's will)
tēšû,N,,melee
tiʾûtu,N,,food
tiālu,N,,white cedar
tiāmtu,N,,sea
tibbuttu,N,,harp
tibku,N,,course of bricks,rapids,torrent
tibnu,N,,straw
tību,N,,attack,rising of an object
tibûtu,N,,attack,swarm,swarming
tīdû,AJ,,knowing
tidūku,N,,battle,warrior
tikātu,N,,(meaning unknown)
tikiltu,N,,encouragement
tikku,N,,nape of the neck
tiklu,N,,help
tikpu,N,,dot
tīku,N,,dripping
tīlāniš,AV,,into tells
tillatu,N,,auxiliaries
tillenû,X,,(meaning unknown)
tillu,N,,(military) equipment
tillūtu,N,,(military) assistance
tilpānu,N,,bow
tīlu,N,,(ruin) mound
timmu,N,,column,stake
tiqnu,N,,ornament
tīru,N,,courtier
tisarru,N,,(an architectural feature)
tiṣburu,AJ,,spoken
tiṣbutu,AJ,,connected to,grasping
tišû,AJ,,ninth
tittu,N,,fig
titūru,N,,aqueduct,bridge
tizqāru,AJ,,supreme
tizqāru,N,,supreme one
tūʾamu,N,,double door,twin
tubalû,N,,belt (for climbing palm trees)
tubqu,N,,(outer) corner
tukšu,N,,shield
tuktû,N,,revenge
tukultu,N,,help,support,trust
tullû,AJ,,bedecked
tupninnu,N,,box
tupšikku,N,,corvée labour,hod (for carrying bricks)
tuqumtu,N,,battle
turāhu,N,,ibex
turminabandû,N,,(a breccia or marble)
turminû,N,,(a breccia or marble)
turru,AJ,,turned
turruṣu,AJ,,directed
tūrtu,N,,return
tūšaru,N,,battlefield
tuššu,N,,hostile talk
ṭāʾtūtu,N,,present (in expectation of reciprocity)
ṭabāhu,V,,slaughter
ṭābiš,AV,,well
ṭabtu,N,,salt
ṭābtu,N,,good intent,goodness
ṭābu,AJ,,aromatic,good,sweet
ṭābu,N,,good thing(s)
ṭahādu,V,,provide lavishly,providing lavishly
ṭahdu,AJ,,abundant
ṭapālu,V,,make contemptible
ṭapultu,N,,disrespect
ṭarādu,V,,drive back,drive out
ṭāridu,N,,one who drives away
ṭarû,V,,(meaning unknown)
ṭātu,N,,bribe
ṭebû,V,,submerge
ṭehû,V,,approach,bring close,bring near,bringing near,come near,coming near
ṭēhu,N,,immediate vicinity
ṭēmu,N,,agreement,decision,mind,news,order,reason,report,thought,understanding
ṭênu,V,,pulverize
ṭepû,V,,add
ṭerītu,N,,alluvium
ṭēru,N,,mud
ṭiābu,V,,be pleasing,be(come) good,improve,make good,make pleasing,making pleasing,repair
ṭibhu,N,,(meaning uncertain)
ṭīdu,N,,clay,mud
ṭūbātu,N,,friendliness
ṭubbuhu,AJ,,slaughtered
ṭūbu,N,,goodness
ṭūdu,N,,path
ṭuhdu,N,,abundance
ṭuhhudu,AJ,,lavish
ṭuppu,N,,document,tablet
ṭupšarru,N,,scribe
ṭupšarrūtu,N,,scribal learning
û,N,,grain
u,CNJ,,and
ūʾa,J,,woe!
ubānu,N,,finger,peak
ubbuṭu,N,,famine
ubšukkinnakku,N,,court of assembly
uddakam,AV,,all day
udru,N,,Bactrian camel
ūdu,N,,distress
udû,N,,equipment
ugallu,N,,storm demon
ugāru,N,,plain
uggatu,N,,anger
uggugu,AJ,,angry
UGU.AŠ.GI₃.GI₃,N,,(a mineral)
uhhuzu,AJ,,overlaid
uhinnu,N,,unripened dates
uhulgallu,N,,unfavourable day
uhummiš,AV,,like a cliff
uhummu,N,,mountain
ukkinnu,N,,assembly
ukkulu,AJ,,darkened
ukultu,N,,devouring
ul,MOD,,not
ula,MOD,,not
ulālu,N,,weak (person)
ulla,AV,,distant time,earliest times
ulla,J,,no!
ullânu,AV,,before
ullû,DP,,distant,distant,those
ulmu,N,,ax
ulṣāniš,AV,,delightedly
ulṣu,N,,pleasure
ulû,N,,finest oil
ūm eššēši,N,,(a feast day)
umāmu,N,,animal
ūmiš,AV,,like a storm
ūmišam,AV,,daily
umma,PRP,,saying
ummān-manda,N,,enemy horde
ummânu,N,,craftsman
ummānu,N,,army,labor force,military force,people,troops
ummânūtu,N,,(scribal) craft,craftsmanship
ummiānu,N,,craftsman
ummu,N,,(summer) heat
ummu,N,,mother
umṣu,N,,hunger
umšu,N,,heat
ūmu,N,,day,storm
umunnû,N,,blood
unnātu,N,,land
unnīnu,N,,prayer
unūtu,N,,equipment,utensils,vessels
upnu,N,,hallow of the hand
upumtu,N,,(a type of) flour
uqnû,N,,lapis lazuli
uqūpu,N,,(a kind of monkey)
urbu,N,,auxiliary force
urhu,N,,road
uridimmu,N,,lion-man
uriggallu,N,,(divine) standard
urinnu,N,,eagle
urinnu,N,,standard
urītu,N,,mare
urmahhu,N,,lion colossus,lion
urpāniš,AV,,like a cloud
urpatu,N,,cloud
urqītu,N,,vegetation
urqītu,N,,vegetation
urqu,N,,yellow-green
urrākūtu,N,,craft of the sculptor
urru,N,,day
urruhiš,AV,,speedily
uršānu,N,,warrior
uršu,N,,bedroom,personal quarters
urû,N,,team of equids
ūru,N,,roof
urudû,N,,copper
uruthu,N,,(a utensil)
uskāru,N,,crescent
ūsu,N,,good practice,straight path
ūṣu,N,,arrow
uṣultu,N,,a small knife
uṣurtu,N,,design,drawing,ground-plan,plan
ušalliš,AV,,like lowland
ušallu,N,,river-flats
ušmannu,N,,camp
ušparu,N,,staff
uššu,N,,foundation
uššušu,V,,renew
uššušu,AJ,,very distressed
ušû,N,,ebony
ušumgallu,N,,lion-dragon
ušummu,N,,(a rodent)
ušuzzu,AJ,,standing
utnēnu,V,,pray
utnēnu,N,,prayer
utūnu,N,,kiln
uṭṭatu,N,,(a unit of capacity),edible grain
uznu,N,,attention,ear,lug-handle,wisdom
uzzu,N,,anger
wabālu,V,,bring,carry off,carry,consider thoroughly,constantly bringing,direct,displace,lay on,make bring,send,sending,spend
wadû,V,,be identified,be known,inform,make known
waklu,N,,overseer
walādu,V,,be born,be created,have created
waldu,AJ,,born
wālidu,N,,one who begets
wālittu,N,,one who gives birth
wapû,V,,make manifest,making manifest
waqāru,V,,be(come) precious,becoming expensive,deplete,honouring constantly,make precious,make rare
waqru,AJ,,precious,valuable
waqû,V,,attend to,wait (for)
warādu,V,,bring down,descending,go down
warāqu,V,,be(come) pale
wardatu,N,,young woman
wardu,N,,servant
wardūtu,N,,servitude,vassalage
warhišamma,AV,,monthly
warhu,N,,month,new moon
warka,AV,,afterwards,backwards
warkānu,AV,,later
warkatu,N,,rear side
warki,PRP,,after,behind
warkītu,N,,future
warkû,AJ,,later
warkû,N,,back,rear gaurd,rear guard,the latter
warqu,AJ,,green
warqu,N,,vegetable
waršu,AJ,,dirty
waršu,N,,dirty part(s)
warû,V,,begin action against,bring,constantly lead,constantly leading,lead,look after,looking after
wâru,V,,command,commission,give orders,go (up to),going,govern,send
wasāmu,V,,adorn,make fitting
wasmu,AJ,,fitting,suitable
waṣābu,V,,add,increase
wāṣītu,N,,(a part of a building),expeditionary force
waṣpu,N,,sling
waṣû,V,,bring out,come out,escape,exiting,expel,go forth,go out,going forth,going out,make attain,make go out,move out,realising,release,releasing
waṣû,AJ,,grown,protruding,rising
wašābu,V,,be in certain conditions,dwelling,install,make reside,make sit,making occupy,occupation,place,reside,settle,sit,stay
wašāru,V,,abandon,isolate,leave,release,release,spare
wašbu,AJ,,inhabited,sitting
wāšibu,N,,inhabitant,one who sits
wāšipu,N,,exorcist,exoricst,incantation priest
wašru,AJ,,humble,submissive
wašṭu,AJ,,difficult
wašṭu,N,,obdurate one
watartu,N,,addition
watāru,V,,increase,increasing,make bigger,make surpassing
watmanu,N,,cella,inner room
watmu,N,,hatchling
watru,AJ,,additional,excellent
watû,V,,find,meet,select
wēdiššī-,AV,,he/you (etc.) alone
wēdu,AJ,,single
wēdu,N,,single one
werû,N,,copper
wiāṣu,V,,be(come) too small
wīṣu,AJ,,few
wuʾʾurtu,N,,command
wusmu,N,,something fitting
wussû,V,,identify,identifying
wuṣṣû,AJ,,spread out
wuṣṣû,V,,present (something as a dedicatory offering)
wuṣṣuṣu,V,,interrogate
wuššuru,AJ,,abandoned,freed
yaʾašu,AJ,,having
yannussu,N,,sledge
yâši,IP,,to me
yašibu,N,,battering-ram
yašpû,N,,jasper
yâti,IP,,me
zaʾānu,V,,be adorned
zaʾānu,V,,adorn,decorate
zāʾeru,N,,enemy
zaʾnu,AJ,,adorned
zaʾû,N,,(aromatic) resin
zabālu,V,,bearing,carry,make carry
zabbilu,N,,bearer
zâbu,V,,dissolve,dissolving
zagiddurû,N,,(a kind of) lapis lazuli
zagmukku,N,,New Year (festival)
zahalû,N,,silver alloy
zakāru,V,,discuss,invoke,make swear,name,order,speak,swear
zakru,AJ,,named
zakû,V,,get ready,make exempt
zakûtu,N,,exemption
zāmânû,N,,enemy,hostile one
zamar,AV,,quickly
zamāru,V,,sing (of)
zamāru,N,,song
zamû,N,,outer corner
zanānu,V,,provide,provisioning
zanānu,V,,make rain,rain,rain
zāninu,N,,provisioner
zāninūtu,N,,rôle of provisioner
zaqāpu,V,,plant,planting
zaqāru,V,,build (very) high,build very high,building
zaqiptu,N,,(a standard)
zaqīpu,N,,stake
zaqpu,AJ,,erect(ed)
zaqru,AJ,,high,tall
zaqtu,AJ,,pointed
zāratu,N,,tent
zārû,N,,progenitor
zāwiānu,N,,enemy
zayyāru,N,,foe
zâzu,V,,divide
zenû,AJ,,angry
zenû,V,,be angry,make angry
zenûtu,N,,anger
zērātu,N,,hostilities
zermandu,N,,vermin
zêru,V,,dislike
zēru,N,,hostile one
zēru,N,,offspring,seed(s),seed
ziʾpu,N,,mould
ziāqu,V,,blow,blowing
zibbatu,N,,tail
zību,N,,food offering
zību,N,,jackal,vulture
zikaru,AJ,,male
zikaru,N,,male
zikru,N,,command,name,oath,utterance
zikrūtu,N,,manliness
zimru,N,,song
zīmu,N,,appearance,face
zīqīqiš,AV,,as nothing
zīqīqu,N,,phantom
ziqnu,N,,beard
ziqpu,N,,blade
ziqqurratu,N,,ziggurrat
ziqtu,N,,(a disease),point
zīqu,N,,breeze
zû,N,,excrement
zuʾʾuzu,AJ,,divided
zubbu,N,,fly
zūku,N,,infantry
zummu,V,,deprive
zummu,AJ,,deprived
zumru,N,,body
zunnu,N,,rain
zuqiqīpu,N,,scorpion
zuqtu,N,,mountain peak
zūtu,N,,sweat
